 52441.03936232, 33364.04313239, 51.25245749
-1754.6403284, 3019.36750511, 4526.59035442
 2728.87993856,-2718.0938556, 1141.64585674
 43360.163867,-9506.87963347, 26437.46734446
 28120.95675875, 24761.71531732, 21972.22702166
-2572.23027177,-2077.45899571,-13914.60072986
-36614.81287729,-61032.19734177,-41849.59978723
 7211.14757379,-6466.88544814,-5357.93342461
 7136.57441345,-5821.91768572,-2392.79109133
 5207.26871566,-598.29675474,-2775.03709296
-2458.91795472,-61.36135044, 2494.89205444
 52463.43922871,-55945.80502712,-32358.63798443
 771.67789284,-5859.89966267, 2501.4296085
 1079.92332896, 8244.52069556, 48230.60274999
 216.32861119, 3349.93565762, 2474.3319283
-5552.55627119,-4701.07718344,-35164.59533805
 14751.50544372,-885.90618552, 1865.17571326
 3529.22319435,-6444.07170747, 3619.71342043
 12186.50352853, 12226.52517142, 5181.55554505
 1137.15112505, 1562.59931475, 2847.54339038
 125.28827575, 1025.87552115,-1424.53264789
-1645.02445299,-2337.89971073,-17393.95141552
-1509.61941245, 5226.95020728,-879.58840849
-1468.03641595, 2346.53996618, 6243.16878734
-15213.55192639, 26345.61463082,-72675.09671415
-20514.28193985, 47107.97137223,-25215.99165797
-6926.3138987,-3300.63229128, 13937.47248012
-1469.52554781, 7455.04234213,-1779.04668082
 1231.57118752,-24506.39240039,-47775.50704887
-10813.86790767,-1965.88371315, 3896.24267588
-59328.3649528, 25237.71768392,-9290.98797694
 869.14622522,-5087.01131297, 4600.60579966
-11625.69288653, 552.93369789, 5743.1354564
-11158.36010726,-12217.45189823,-3187.33194221
 115.09206842, 3069.5204359, 3801.89090061
-989.99487348, 432.25634973, 1441.84608852
 12063.46251218, 12961.36310714, 706.29942482
-12719.21352328,-34894.85804856,-7618.15374328
 2368.01854015,-5096.86544004,-3251.5134356
 3303.50236836,-1345.90139635, 2787.07085647
 37695.17937472,-5460.32554455, 4337.04399709
-10746.032315, 6006.26523057, 540.37113707
-2221.3202716,-38129.83450664, 13600.94193218
 21939.21754578, 511.66365301, 17249.15985022
 2066.37542149, 7433.12919765, 61010.57816204
 28539.56535858,-15068.38924904,-10203.60350984
-959.86993369,-1355.13791528, 767.39122671
 7791.59018956,-2138.99985265, 2566.62678828
 3704.78545268, 7250.73452413, 18512.42823931
 1167.05148545,-77279.34420981, 46063.65408076
-14543.2714311, 42072.22741346, 12064.97223348
-2651.7844648, 15853.17132549, 2101.43393449
 19407.37952664,-14661.14717686, 37174.59402725
 6134.20552144,-9948.1532056,-17237.1805795
 25534.65956881, 7256.59689911, 2753.08766183
 30615.27987104,-13179.86324686,-26757.78693377
-14534.84369821,-11959.46720742, 28084.64711699
-6376.77589921,-7959.20245122, 17051.06491177
-3739.46086369, 7910.08667637, 4688.57652826
 2539.76302471,-288.572952,-919.81553043
-6804.41214097,-769.18801742, 11458.13870374
-11685.16842012,-19141.25680404,-30189.67335698
-7772.8209201, 15311.95593048, 8709.7931725
 3214.61942384,-756.3902689, 8997.08881513
 4646.61187198,-20176.15071404, 3021.35582288
-2175.43149815,-5247.05166509, 4010.98006726
-26334.5234271, 12080.46474306,-49525.50493566
-9178.10911291,-4353.75202659,-2065.61976572
-16006.42631975, 9949.42537628,-10149.76732302
 4182.09222554,-3686.33805521, 35233.86904132
 7233.0527535,-1659.59177415, 10360.93134511
-33468.34018801, 9468.60297192,-23519.78373141
-2417.36104887,-2185.00380574,-4748.28892138
 2099.65355529, 3732.17646164, 4421.12786977
 7285.03028176, 4232.57690816, 35960.96357574
 32914.66457539,-8493.42478828, 9597.7192164
 4965.6020209, 6216.01346771, 2435.20248713
 1176.36760124, 9159.58720851, 617.9115682
-930.16196482, 6822.94410022,-4412.86464934
-29526.91623089, 19819.94863558, 21502.99885604
 7927.77392474, 8613.25869115,-11384.00235556
 4849.69331028,-4428.35254161, 6969.28182158
-8361.35194368,-894.35068362, 6715.11901301
 11649.25044943, 1293.69272119, 32119.29830852
 12043.0530959,-45266.97150152, 70401.41561565
 267.67379987,-7157.29434194, 1953.30802488
-4875.874934,-9575.1109112,-4283.07075815
-1692.97156485, 6462.06728465, 14881.62609235
-3426.50240279,-4145.52793566, 1025.25200292
 6154.58655042, 2825.45090512,-1004.6593362
-8366.4786136, 38183.63431428, 23182.47655614
-6551.48296394, 8870.95708252, 763.35543029
 1051.38539576, 2526.70299474, 5498.50116925
-18704.07710211,-63326.23067931,-20578.13717515
 23685.3443548,-3168.35077571,-6043.13612514
 4162.96966236,-7157.25611152,-5666.10224687
 8653.37071078, 11655.28757834,-34413.66210062
-8510.88855118,-503.84769688, 11726.71805798
-4459.53870801,-710.63058368,-2944.58839547
-4132.98493696, 639.87790942, 2916.0709071
-13835.94293907, 28871.33594355, 10584.81412903
 42390.66627943,-65662.95609694,-32068.9927241
-2953.5774895, 2755.89504894, 2366.19583394
-11177.02886792,-17681.83548473, 9735.56561155
 19525.94305279,-9709.06949768,-3663.89120677
 8281.84724415,-9856.22537301,-4925.13774111
-8775.24911783,-12776.407756, 4949.76957937
-12243.66121516,-21250.04661611,-24103.05415659
 36334.3678657,-12754.81870961,-28544.97922632
-69.58883383,-15527.40713557,-13742.03329925
-2685.95076574, 766.79273776,-2666.00903881
 2410.50660602, 9.74834943,-111.25808413
 2798.44701183, 2330.59675072, 4386.14482396
 600.32474846, 14547.92162189, 14431.21735643
 2262.86646595, 17681.43267789,-31552.60883947
-2455.05103413,-43465.3401249, 36602.57322908
-1417.45370814,-11596.05388737,-4436.31020008
-223.18085303,-3991.66042475,-1413.24327208
-11805.84741568,-7878.51912252,-7494.60200482
 19972.3331862,-15456.22094942,-4495.86671253
-13913.34798192, 48.92949039, 6500.54316774
-4128.21927812,-3551.39119395, 460.69826683
 13102.09811943,-1865.72948988, 19204.2877128
 5594.06591889,-21331.14237591, 8578.17679006
-21617.38184705, 29840.10070418,-12016.63310408
-17251.36815119, 34147.48280219,-9710.55128818
 8136.11289776,-2277.68624558, 10785.4486092
-53362.3656435,-7618.44594628, 19716.25118236
-7934.47508321,-5784.02969739,-12020.0888754
 2383.10515407,-523.75937803, 2967.90986684
 17543.69305325, 31260.88793389, 10993.75514975
 55091.29847491,-13475.68608121,-8113.38914562
-7682.45251972, 31975.76786277,-11045.66846834
-3627.21652071, 18554.90623136, 8889.97123845
 4010.82937856,-5166.97646257,-31198.77652268
-12329.00325877,-2988.96610209,-24324.87675166
-1108.02461121, 801.33777787,-22105.4026421
-114.60884196, 6504.03579175,-8547.05576026
-62126.62189701,-8932.73583706,-18453.45101132
 4422.89528645,-13299.73072753,-4249.3475884
 16309.7926996, 29027.69955631,-573.51317082
-33462.30799143, 16154.99652954,-15849.29014394
-4890.69093145,-2650.01818809, 1031.20638837
 3798.83579547, 8082.85836871, 13037.47191188
-1006.32939481, 13402.36490964,-77549.11465833
-9.36763142,-738.1564301, 1840.30625451
-3617.20335946, 3005.99577159, 1622.33515314
-13871.79270275,-10086.17132904, 17498.08074759
-1142.16329464,-3217.58277708, 793.16358625
-7934.20586966,-3577.8168039,-1755.32819665
-300.90629648, 1249.16540357,-970.51962876
-11832.39194608, 8131.97873782,-4282.81940386
 308.10368059,-6613.94303093, 5487.44724273
-27404.86629731,-14249.45607259, 2470.2215418
 5410.89375886, 11023.94894586,-7381.33088536
 23894.25719345, 677.32974584, 80537.63804955
 6691.3549155, 1597.45294779, 1923.29929478
 21266.87537655, 33133.91279174, 7355.84570651
-312.40303246,-8735.21081376, 1134.27437018
-20109.90030036, 27127.44466135, 8841.5724939
-5045.8698489, 23185.57950144, 9780.25567869
-4848.89532556,-2884.70726233, 1268.42634698
 14295.93330905,-4578.40019665,-20622.24894318
-62.86274591, 1075.46305913,-1993.36304941
 33943.60346892,-1962.11726941,-6157.10820834
 9494.77928708, 1339.06170535, 3930.94662559
-11827.94595541, 768.38444922,-14253.16015891
-972.66435528, 465.92119139,-3006.48183104
-5679.22774997,-2227.09487623, 2453.52711473
 54158.63663793, 15845.69739179, 24691.73685843
-869.15877189,-257.68580872, 3357.19486387
 4913.03288225, 26765.06429163,-22150.31260073
 836.5412182,-8884.99148977,-6440.3941461
 27866.77514855,-22570.35521037, 35397.63495952
-429.42946124, 2982.65672945, 435.71356473
-8105.21247217,-24556.13131855,-9309.69718363
 1737.50570311, 1292.66374751, 875.39260957
-16556.15274519, 11564.48265904,-8.78518196
 1111.74855124, 36334.79544126, 7021.30529845
 22770.8148561, 9580.93287283,-9345.00975497
 11436.41761857,-4307.53394294,-6327.89533938
-109.02317676,-6478.88315823,-4808.88862202
-4499.28938072,-2910.94721406,-6610.38577767
-29023.70137152,-16776.21397559, 24635.43268028
 11112.73768192,-425.249722,-3463.38507822
-59610.49264319,-68828.94215675,-13250.45103375
-29.52213476, 2770.48304339,-162.85526286
 1028.97809, 421.05201014, 149.92530455
-20913.07928942, 17859.91196406,-4450.72193399
-8724.81672332,-6799.66142255,-3542.99885511
-1352.12004098, 2563.7107642, 813.12627672
-1971.30193056, 1161.61796836, 6660.93136213
-2970.10854407,-10493.17088669,-696.94023587
-35519.39062869, 18349.95675337,-28829.97048639
 10756.32470434, 13837.30955621,-14356.3981096
-3247.9876086, 10170.20608844,-2694.81858566
-19128.39558442,-12485.20995183,-62986.55988429
 1297.77923838, 17907.35370562, 9897.05158779
-7047.78820594, 12515.38345117, 25129.36451213
 5489.79591344,-5454.54428767, 14272.36192925
-1696.11917998, 902.88958487, 999.09144142
-16342.32813597, 11890.20688839, 44429.39220912
 2558.02309489,-20627.9146737,-5573.66822798
-10606.02481154,-20254.26985939,-6226.61643619
 2671.7042637,-560.10546025, 4950.97179859
 1013.22516253,-7216.1089013, 4134.92429913
-11823.45344859,-10259.68642566,-9226.13693649
-47392.93880211, 5258.10784569,-24581.36120872
-1217.91080662, 3964.03168813,-8344.01825493
-2081.92173009,-4951.42322325,-1446.46889322
-47961.81242282, 65598.76312635, 16595.98425832
 30699.34417309,-23908.26673209, 4852.83066762
 18767.75303165, 4170.75776618, 4491.14481335
-5330.82916864, 7814.33863706,-1477.80301132
-726.85032656, 657.25916644,-1715.98266075
-114.59043285, 5491.38949775,-3275.58431452
 14870.88674574, 13848.70153437, 16979.76027194
 2514.63218329,-5387.46447842, 5134.07561239
 65.76456658, 2824.81662451,-3976.85541108
 10913.85153082,-7389.2083959, 3056.1450102
 8394.91845541, 3294.63796103, 283.29879363
-2904.11951482, 4558.82275655, 9248.32678699
-2208.34485358,-732.63080146, 412.59499351
-3238.90885922, 3829.13624777,-45433.80844108
 4831.26594465, 73.2200635,-809.16128329
-23313.25648998, 15296.81783329,-3657.37528124
 11561.44822705,-4331.93862072,-23409.08548052
 36486.6699143,-87684.66027613, 10037.41446069
 14032.26151431,-16248.13066919, 13185.50871577
-11791.64533323,-30521.00868237,-37872.69996074
 15837.88126964, 15704.11433503, 31399.67525836
 3819.17660994,-14746.86629879, 12141.58097249
-3907.09935398,-5133.98016807, 1175.3645427
 19880.4722863, 15942.3035034,-6924.72823762
-14898.85858852,-23088.00342902,-5614.55496578
 14497.55987805, 7318.82678213,-7098.6051202
 9446.44136711,-13775.01104143,-18022.52806946
 44311.38785622, 8457.21757742,-32407.47265507
 9098.16439162,-24889.71598689, 10937.65807314
-2959.4692863, 9952.31278695,-8375.81133528
 968.05623937,-7590.45699401, 2363.9462791
 11102.93386377, 5547.37442683, 10036.35810613
-4792.61593595, 40558.1167474,-2829.9915477
-2141.84061841, 5632.38364856,-1134.04657343
 4591.89339161, 2330.06021216,-3199.31466524
 2725.02906894,-9252.76626135,-2634.41222121
-36534.31407942, 23080.90928072,-5611.70687833
-15339.78660904,-25085.01581696, 5292.33610614
-33588.96977492, 39671.69664645, 20553.74346689
-30404.77720985, 35122.90843558, 29518.73008637
-2405.46672129,-220.1302569,-1889.4608446
 1476.6284956, 1272.25457188, 4087.69888322
 4333.25140978, 215.05221503,-5396.11275568
-9687.0151514, 2982.52237744,-6924.38499917
 9037.57778034, 22572.0888411,-12954.08155423
-59732.48684852, 19241.06206503, 34634.15625641
-9249.86418839,-7471.55027768, 8735.17733032
 3155.38216941, 1444.48171622, 7181.99497981
-2423.21912202, 201.80220635,-3127.71503473
-930.23465044, 14766.31322026, 6328.67686465
 23477.47729588, 23161.94446835, 23984.38239564
-20731.56860519,-15448.21135566,-9171.56949923
 3325.40029149, 1335.50612653,-4001.69228737
 4539.40209478,-1627.87078124, 2158.95820973
-12422.0546665, 709.06953135,-4507.65050247
 45922.18644869, 44994.39869819, 15323.47806492
-14853.16460582,-11945.8592797, 6909.17098606
-4017.12063813,-48862.05070407, 13234.21804168
 27070.03812653,-26702.53307754,-55981.65138951
 9931.21582059,-10061.20315062, 2014.02065009
-4936.40389555,-2944.85342232, 1969.03288569
-5515.8383624,-108.27497534, 4083.74376968
-468.93117695, 23610.50450568, 3300.87610074
-4962.33605893, 3217.61852474,-672.744287
 2223.23783566,-1144.2810348, 3512.43513429
 7657.58696889, 20799.33952805,-2891.11232847
 22169.01910168,-1824.71604169,-9026.62669981
-8470.25025007,-10843.61976747, 16039.27540742
 2862.80931271, 32151.79812279, 38595.91694407
-6108.95943221, 12292.35006048,-25767.23990682
-18492.74932993,-231.87311051, 20864.10449463
 32774.15535042, 26575.77343713, 28925.28656329
-28476.69420857, 4015.54831494,-21037.64113702
-1807.99894535,-3603.23466931,-334.27970755
-11284.88370995,-2361.19751027, 347.38074498
-5966.32735834,-11338.66466294, 13203.83741614
-30034.76538299,-9071.14202633,-18461.11829582
 12174.37752441, 132.74638715, 15626.02215243
-3429.9728942, 1285.3790819,-26188.82090573
 16723.08323472,-77285.06161234, 3758.90409348
-9925.40414267,-6628.34235721, 5826.0154865
-3013.57791621,-12584.73526913,-29796.28801511
-8132.31566093, 3599.13264163,-2497.69908317
 325.77172519,-573.17444555,-2662.16847287
-195.30598013,-7305.15709866,-5581.2386706
-6702.91234693, 17028.65748695, 2602.52909733
 8563.40906538,-2300.55303464, 9731.12846819
 14126.64295608, 8694.90222276,-17073.65610983
-41850.0090131,-16498.15173356, 42653.4185087
-486.07444254, 732.94020744, 4992.62644653
-2242.81454752, 3120.38639114, 3862.24404931
-9161.14447341,-8003.62075129,-8634.30529222
 15603.53548187,-28370.02922616, 35261.02799692
-23768.5564164, 47525.70414032,-55028.28250725
-63.65000748, 983.95565713, 904.30658756
 2196.84024504,-4169.28434882, 4302.96157928
 2391.43902991,-1991.15532267, 719.42316109
-3877.52055327,-951.83081138,-6425.97531604
 7290.14084283,-5638.62847498, 3537.18244758
 11335.39254378,-4349.81440564, 8698.0659542
-12940.39116139,-15827.88769669,-990.96433442
-1606.01252462,-3219.05714879, 3217.48421409
-43652.16469423,-46128.77666045,-7014.91232448
-41311.11119202, 4655.59707073,-6866.7451162
 307.60316522, 7810.93136701,-6812.97578132
 3195.96983935, 3547.6988011, 8084.71301561
-8748.91325393,-4296.26555591, 4719.73568905
-12206.84014465, 7660.55740438,-20738.90172074
-24222.5313824, 45789.38621372, 25046.78690883
-23674.45467766, 44529.43719777,-24.86541512
 1616.98931892,-421.49506043,-807.00269891
 4734.66770178, 2251.21848718, 9394.12603482
-6380.7926541, 7639.4618532, 22459.52502389
 54686.5817439,-15772.30074301,-21709.16210601
 7361.95353825,-973.65575025,-6912.44376947
 4867.86926612,-19419.416166, 11872.06894414
-4210.67231085,-4970.13098774, 1562.96132159
-785.91087239, 6936.6283682, 19347.73939965
-15981.87656424, 11416.4564606,-1570.39263447
 2643.88967635,-1286.15674021, 357.30430213
 7028.29229157,-13920.21799659, 28129.05707436
-958.28650981,-10810.470734,-349.33260674
 6449.52253861,-4937.41226476, 1235.94264706
-39956.11754717,-4368.38092513,-19779.82801383
 1449.16058505,-3158.40774182,-450.125828
-626.58016477,-1301.17976624,-4629.08979263
 4125.77194608, 8802.69023927,-5472.7471646
-2529.17963911, 2933.4687804, 7680.35412503
 75175.76436727,-6002.72009682, 24297.2810927
 6990.79150215,-2473.32443559,-13023.11133125
 7228.09368065, 32738.10126773,-37795.22449745
 2898.08553812, 5717.29741868,-11784.6228609
-36489.03876213, 4223.88108022,-65239.16285584
 5291.22788974,-8758.8701918,-42925.68208163
-1317.75422885,-38.11589233, 6283.81075813
 584.58976689, 2711.87496167, 1777.88876048
 19846.94207008,-58603.74790793,-7973.94684463
 11037.78315363, 21304.18321669, 12710.13655577
 18688.90960548, 5521.75657532, 6569.29669462
-1412.43505825,-674.20981732, 2022.22825468
 43395.6418712,-22105.77376892,-38867.32583496
-37361.95289274,-3856.25118495,-36650.05713015
-11695.02622655, 7464.12610478, 1414.82996389
-3836.95846252, 432.9504933,-1420.06704841
-1071.45504099,-1630.84591641,-1016.33415224
 46611.38061762,-9889.89058569,-10095.72397256
 5311.78224863, 2172.29078147,-2055.2883888
 5449.3716803, 430.97028865, 8784.34779435
 5957.86105083,-5893.94847923,-29559.6186775
-22998.28401533,-15743.68800426, 46608.35638118
-709.14786356, 471.82188936,-906.22376781
 2779.07581345, 2039.516915,-2736.4969365
 2525.79042142, 6936.20958739, 1891.25009745
 19711.81282974, 17437.3010006, 4512.33987319
 24671.50549442, 57867.01950808, 29586.17727084
-4259.68531155,-12420.5952384, 16878.50033216
 7695.74359628, 32175.81925686,-35191.71327163
-48110.69175538, 12793.71103413, 47952.71966861
 30577.73105102, 62981.20763859,-37327.98500925
 2892.55419925, 5707.57131113, 813.53628134
 4028.28887309,-1249.73299367,-1240.34419375
-7628.63879685, 16512.21379195,-3090.10458959
-31398.43183739, 7386.5640126,-15912.24149107
 7007.64776166, 89070.78827957, 8749.91903832
-11239.8340588,-13115.63065532,-3735.55637817
-30966.50302223,-1542.01337183, 11645.66185416
-1123.95726674,-8406.01087357, 9220.20660767
-3650.05529476,-493.46221311,-7048.82259068
-8287.81732763, 26694.95559977,-8900.92739627
-10000.09605288,-21694.93233983,-6798.45687161
-10853.98136844,-12336.35835907, 12387.96076831
-7279.80885419,-5181.80885007, 6416.8295516
